,x,y,likelihood,row,col,tile,action
350,471.2994689941406,87.11914825439453,0.9999778270721436,4,0,4.0,
351,471.3072509765625,87.10491180419922,0.9999793171882628,4,0,4.0,
352,471.2961120605469,87.11656188964844,0.999980926513672,4,0,4.0,
353,471.3679504394531,87.179931640625,0.999981164932251,4,0,4.0,
354,471.3331604003906,88.11180877685547,0.9999769926071168,4,0,4.0,
355,470.7164306640625,89.4204330444336,0.999955952167511,4,0,4.0,
356,465.0279235839844,89.56752014160156,0.9999364018440248,4,0,4.0,
357,462.7730407714844,88.5753173828125,0.999958872795105,4,0,4.0,
358,454.4466857910156,88.65161895751953,0.999963879585266,3,0,3.0,UP
359,453.7009582519531,88.84797668457031,0.9999765157699584,3,0,3.0,
360,454.0184020996094,88.78054809570312,0.9999711513519288,3,0,3.0,
361,454.17376708984375,88.96045684814453,0.999972403049469,3,0,3.0,
362,453.1919860839844,88.01151275634766,0.9999359250068665,3,0,3.0,
363,464.089599609375,92.54853057861328,0.9999749064445496,4,0,4.0,DOWN
364,464.5364685058594,94.3253173828125,0.9997907876968384,4,0,4.0,
365,464.7467956542969,96.19544219970705,0.9999659061431884,4,0,4.0,
366,462.7845764160156,95.85856628417967,0.9999973177909852,4,0,4.0,
367,462.415283203125,96.5652313232422,0.9999948143959044,4,0,4.0,
368,462.4700927734375,98.1143798828125,0.9999734163284302,4,0,4.0,
369,460.4776916503906,96.32473754882812,0.9999709129333496,3,0,3.0,UP
370,454.4477233886719,87.50830078125,0.999974250793457,3,0,3.0,
371,453.0245361328125,82.67332458496094,0.9999643564224244,3,0,3.0,
372,453.5653991699219,88.90097045898438,0.9999727606773376,3,0,3.0,
373,452.06842041015625,82.33547973632812,0.9999464750289916,3,0,3.0,
374,452.2413635253906,82.48908233642578,0.9999457597732544,3,0,3.0,
375,452.2806396484375,82.33043670654297,0.9999391436576844,3,0,3.0,
376,452.1300354003906,82.28775787353516,0.99992573261261,3,0,3.0,
377,451.7793884277344,82.08792114257812,0.9999058246612548,3,0,3.0,
378,451.6409606933594,82.55069732666016,0.9997348785400392,3,0,3.0,
379,451.53521728515625,82.56359100341797,0.9997036457061768,3,0,3.0,
380,451.3046569824219,82.3354721069336,0.9997507333755492,3,0,3.0,
381,451.33245849609375,82.74098205566406,0.999668836593628,3,0,3.0,
382,451.2738952636719,83.11372375488281,0.9994635581970216,3,0,3.0,
383,521.2813110351562,47.36880874633789,0.999337077140808,4,0,4.0,DOWN
384,521.277099609375,47.39753341674805,0.999303936958313,4,0,4.0,
385,521.2317504882812,47.43386459350586,0.9992730617523192,4,0,4.0,
386,521.2334594726562,47.448020935058594,0.999234676361084,4,0,4.0,
387,521.3135986328125,47.34813690185547,0.9993113279342652,4,0,4.0,
388,521.4002685546875,47.432125091552734,0.9993088245391846,4,0,4.0,
389,521.4353637695312,47.43879699707031,0.9993236064910888,4,0,4.0,
390,521.3798828125,47.43886184692383,0.9993094205856324,4,0,4.0,
391,521.3446655273438,47.40589141845703,0.9993231296539308,4,0,4.0,
392,521.4055786132812,47.46682357788086,0.9992464184761048,4,0,4.0,
393,455.3039855957031,104.26888275146484,0.9995592832565308,3,0,3.0,UP
394,457.1423645019531,100.02063751220705,0.9999163150787354,3,0,3.0,
395,459.0590515136719,97.6717300415039,0.9998838901519777,3,0,3.0,
396,459.2116088867188,97.70836639404295,0.9999373555183412,3,0,3.0,
397,463.2898254394531,97.4417953491211,0.9999745488166808,4,0,4.0,DOWN
398,464.9710693359375,95.9311752319336,0.9999979734420776,4,0,4.0,
399,465.58013916015625,93.91417694091795,0.9999985694885254,4,0,4.0,
400,465.498046875,92.53143310546876,0.9999951124191284,4,0,4.0,
401,466.38909912109375,91.3642807006836,0.9999951124191284,4,0,4.0,
402,464.7376403808594,91.37952423095705,0.9999910593032836,4,0,4.0,
403,465.7065124511719,88.33382415771484,0.9999903440475464,4,0,4.0,
404,462.00537109375,85.87128448486328,0.999980926513672,4,0,4.0,
405,466.8227844238281,88.11396026611328,0.9999845027923584,4,0,4.0,
406,470.7015075683594,88.15347290039062,0.9999760389328004,4,0,4.0,
407,470.8507995605469,87.73247528076172,0.9999817609786988,4,0,4.0,
408,470.4436950683594,87.57722473144531,0.999976634979248,4,0,4.0,
409,470.4393005371094,87.49102020263672,0.999980330467224,4,0,4.0,
410,467.8910827636719,86.51917266845703,0.999993085861206,4,0,4.0,
411,468.311767578125,86.12379455566406,0.9999946355819702,4,0,4.0,
412,468.7264099121094,87.34349822998047,0.9999863505363464,4,0,4.0,
413,469.4510803222656,87.23950958251953,0.9999850988388062,4,0,4.0,
414,469.6395568847656,87.23072814941406,0.9999840259552002,4,0,4.0,
415,469.874267578125,86.93025207519531,0.9999843835830688,4,0,4.0,
416,470.0657653808594,86.81002807617188,0.9999866485595704,4,0,4.0,
417,470.2196350097656,86.73446655273438,0.9999892115592957,4,0,4.0,
418,470.7027282714844,86.98548126220703,0.9999879598617554,4,0,4.0,
419,470.8291320800781,87.22477722167969,0.9999853372573853,4,0,4.0,
